job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs
205,Data Scientist - Compliance,Nium India,3.3,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
206,Data Scientist,Randomtrees,3.9,"Hybrid - Kolkata, Bengaluru",Bangalore,Data Scientist,7-10 Yrs,7.0,10.0
207,Embedded AI Data Scientist,Version 1,3.7,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
208,Expert Data Scientist,Impact Analytics,4.0,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
209,Growth Data Scientist,Docusign,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
210,Data Scientist,Clifyx Technology,3.3,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
211,Data Scientist,Ikigai Labs,3.6,Bengaluru,Bangalore,Data Scientist,1-3 Yrs,1.0,3.0
212,Data Scientist,ADA Global,4.0,Bengaluru,Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
213,Data Scientist,Bot Consulting,4.7,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
214,Data Scientist,Bizviz Technologies,2.0,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
215,Data Scientist,Vegapay,4.1,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
216,Data Scientist,Macrosoft,3.8,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
217,Data Scientist-FinOps,Volvo Auto,3.7,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
218,Machine Learning Data Scientist - NLP,Forecastera India,3.8,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
219,Data Scientist,Agratas,4.0,Bengaluru,Bangalore,Data Scientist,4-5 Yrs,4.0,5.0
220,Virtual Drive- 16th May 26_ Data Scientist/ Gen AI Engineer_PAN India,Ltimindtree,3.6,"Hybrid - Pune, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
221,Data Scientist,ZS,3.1,"Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
222,Data Scientist - Pharmaceuticals,Straive,3.3,Remote,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
223,Data Scientist,BSC Solutions India Pvt Ltd,3.6,Bengaluru(HRBR Layout),Bangalore,Data Scientist,3-4 Yrs,3.0,4.0
224,Data Scientist AWS Tech Stack,Crayontek,5.0,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
225,Data Scientist - 3,Satsure Analytics,3.2,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
226,Data Scientist,Greyamp Consulting Services,1.9,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0
227,Data Scientist,AIE Group,4.0,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
228,Data Scientist,Digital Glyde,3.3,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
229,Data Scientist I,Bright Money,3.1,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0
230,Data Scientist,Pegasus Knowledge Solutions (PKSI),4.1,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0
231,Data Scientist,Requin Solutions,3.8,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
232,Data Scientist,Diverse Lynx,3.4,Bengaluru,Bangalore,Data Scientist,4-5 Yrs,4.0,5.0
233,Data Scientist,Artify Talent Studio,4.4,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
234,Data Scientist,Bharat Light & Power (BLP),3.1,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
235,Data Scientist,Stark Industries,4.9,Bengaluru,Bangalore,Data Scientist,1-5 Yrs,1.0,5.0
236,Data Scientist,Exponentia.ai Private Limited,3.7,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
237,Data Scientist,Huron,3.6,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
238,Data Scientist,Fospe Software,3.6,Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
239,Data Scientist,Swiss Re,3.8,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
240,Data Scientist,Btropsn Software,3.6,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
241,Data Scientist,Naghavi Fintech,3.6,Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
242,DATA SCIENTIST,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,2.9,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0
243,Data Scientist,Krazy Mantra It,3.6,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0
244,Data Scientist - RL,Krazy Mantra It,3.6,"Noida, Bhubaneswar, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,1-4 Yrs,1.0,4.0
245,Data Scientist,Rezultize,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
246,Data Scientist IV,Meesho,3.7,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0
247,Data Scientist,Anheuser Busch InBev,3.3,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
248,Data scientist,Clifyx Technology,3.3,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
249,Data Scientist,Leokraft Technologies,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
250,Data Scientist,LLP S3bglobal Technologies,3.5,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
251,Data Scientist,Add On It Systems,4.9,Bengaluru,Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
252,Data Scientist Shalini,Logic Planet,2.8,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,8-14 Yrs,8.0,14.0
253,Data Scientist III,Meesho,3.7,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
254,Data Scientist - Gen AI,FedEx,4.0,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
255,Data Scientist,Outnovate,4.8,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
256,Data Scientist,Gramener,4.3,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
257,Data Scientist,Coffeebeans Technologies,3.6,Bengaluru,Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
258,Data Scientist,Continental,3.7,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
259,Walk-in || 13th Jun_ Data Scientist/Gen AI/MLOps_ Bangalore & Hyderabad,Ltimindtree,3.6,"Hybrid - Hyderabad, Bengaluru",Bangalore,Data Scientist,13 Jun,13.0,8.0
260,Data Scientist,Gallagher,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
261,Data Scientists,Huntertech Ventures,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
262,Data Scientist,Artex Risk Solutions,3.6,Bengaluru,Bangalore,Data Scientist,1-2 Yrs,1.0,2.0
263,ML/AI Data Scientists,TensorIoT Inc,2.5,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
264,Founding AI Data Scientist,Fabric,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
265,Data Scientist-Artificial Intelligence,The It Mind Services,4.1,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
266,Data Scientist,Supplycopia Software Services,2.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
267,Data Scientist,Societe Generale Global Solution Centre,3.6,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
268,DATA SCIENTIST,Cellworks Research India,3.6,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
269,Data Scientist,Useready,3.1,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
270,Data Scientist,Ascent Consulting Services,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
271,Data Scientist,Idexcel,3.0,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
272,Advanced Data Scientist,Sparta Systems,4.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
273,Principal Data Scientist - Advanced Machine Learning,Target,4.0,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
274,"Data Scientist, D&T",West Pharmaceutical Services,3.4,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
275,Data scientist,Aikaan Labs,3.6,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
276,QMMX - Data Scientist,Quation,2.8,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
277,Data Scientist,Inference Labs,3.1,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
278,"NLP , Data Scientist",Mango Sciences,4.9,Bengaluru,Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
279,"Knowledge Graph , Data Scientist",Mango Sciences,4.9,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
280,"Deep Learning , Data Scientist",Mango Sciences,4.9,Bengaluru,Bangalore,Data Scientist,2-8 Yrs,2.0,8.0
281,Data Scientist,Pragya Health Technologies,3.8,Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
282,Data Scientist,Diensten Tech,2.9,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
283,Data Scientist,Innov7 Lab,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
284,Data Scientist,Tellius,4.1,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
285,Data Scientist,Venturesoft,5.0,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
286,Data Scientist,Aleeva Retail Solutions,3.6,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
287,Data Scientist,Open Insights,4.2,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-6 Yrs,3.0,6.0
288,Data Scientist,Germane Analytics,5.0,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
289,Specialist Data Scientist,Ltimindtree,3.6,"Hybrid - Hyderabad, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
290,AI - Data Scientist/ Architect,IDESLABS,3.8,Bengaluru,Bangalore,Data Scientist,7-10 Yrs,7.0,10.0
291,PRI01153-Data Scientist,Tech Stalwart Solution,3.2,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
292,Data Scientist,Harf IT Solutions,3.6,Bengaluru,Bangalore,Data Scientist,6-10 Yrs,6.0,10.0
293,Product Data Scientist,Varite,3.6,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0
294,Data Scientist,Wipro,3.6,"Hybrid - Noida, Pune, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
295,Data Scientist,NSPlus Technology,3.6,Remote,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
296,Data Scientist,WOW Softech,3.6,Remote,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
297,Data Scientist,Coginsys Technology,3.6,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
298,Data Scientist,Banking Organization,3.6,"Bengaluru, Mumbai (All Areas)",Bangalore,Data Scientist,4-6 Yrs,4.0,6.0
299,AWS Data Scientist - (Domain - Bank) - 8+ Yrs - BLR,MNC Client of GSN!,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
300,Data Scientist - GEN AI,Han Digital Solution,3.6,Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
301,Data Scientist,Black and white Business Solution,3.6,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
302,Data Scientist SLM/LLM,Han Digital Solution,3.6,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Bangalore,Data Scientist,1-2 Yrs,1.0,2.0
303,Data Scientist / Advanced Analytics - Machine Learning,E2E Infoware,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
304,Data Scientist,GForce Consulting Solutions,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
305,Data scientist,Meyrahkee,3.6,"Mumbai, Pune, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
306,Data scientist computer vision,Han Digital Solution,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
307,Data Scientist/data science - Gen AI,Han Digital Solution,3.6,Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
308,Data Scientist,Han Digital Solution,3.6,Bengaluru,Bangalore,Data Scientist,1-2 Yrs,1.0,2.0
309,Data Scientist,Aarch Solutions,3.6,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
310,DATA SCIENTIST,Fiddich Consulting,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
311,Data Scientist,Acme Services,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
312,Data Scientist,Z2plus Placement & Security Agency Pvt. Ltd.,3.6,Bengaluru,Bangalore,Data Scientist,2-3 Yrs,2.0,3.0
313,"Scientist 5, Data Science",Western Digital,3.9,Bengaluru,Bangalore,Data Scientist,0-8 Yrs,0.0,8.0
314,Data Scientist,BOT Tech,3.6,"Hybrid - Pune, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
315,Data Scientist,Talentico Consultancy Services,3.6,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
316,Python Developer cum Data Scientist,Hiring for one of the Big4 Company,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
317,Data Scientist,One of our Leading Software MNC,3.6,"Pune, Chennai, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
318,Data Scientist,Ventures Hrd Centre,3.6,Bengaluru(Whitefield),Bangalore,Data Scientist,3-5 Yrs,3.0,5.0
319,Data Scientist,Coface India Credit Management Services,3.6,"Hybrid - Mumbai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
320,Data Scientist,Kiash Solutions LLP,3.6,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
321,Data Scientist - Senior Analyst,EY,3.4,Hybrid - Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
322,"Senior Data Scientist - Python, AI/ML",Optum,4.0,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
323,Lead Data Scientist (ML Engineering Focus),Calsoft,2.8,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
324,Senior Data Scientist,Lumen Technologies,3.9,Bengaluru,Bangalore,Data Scientist,12-14 Yrs,12.0,14.0
325,Senior Data Scientist (AI & ML),Nielsen Sports,3.8,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
326,Senior Data Scientist,Hexaware Technologies,3.4,"Hybrid - Pune, Chennai, Bengaluru",Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
327,Senior Data Scientist,DXC Technology,3.6,"Gurugram, Chennai, Bengaluru",Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
328,Data Scientist Senior Associate,JPMorgan Chase Bank,3.8,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
329,Senior Analyst/Data Scientist-GenAI,Tiger Analytics,3.7,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
330,Senior Data Scientist,Alstom,3.7,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
331,Senior Data Scientist,Wipro,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
332,Senior Data Scientist,Lumen Technologies,3.9,Hybrid - Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
333,Senior Data Scientist I,Nielsen Sports,3.8,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
334,Revenue Growth Management-Senior Data Scientist,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
335,Senior Data Scientist,Capgemini,3.6,"Bhubaneswar, Chennai, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
336,Senior Data Scientist,Lumen Technologies,4.5,"Noida, Bengaluru",Bangalore,Data Scientist,12-14 Yrs,12.0,14.0
337,Lead Data Scientist,Quest Global,3.5,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0
338,Sr Data Scientist,Cisco,4.1,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
339,Data Scientist/Sr Data Scientist - Gen AI,Fractal Analytics,4.0,Bengaluru,Bangalore,Data Scientist,4-10 Yrs,4.0,10.0
340,Senior DATA SCIENTIST,TE Connectivity,4.1,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0
341,SR DATA SCIENTIST,TE Connectivity,4.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
342,Senior Data Scientist,Thomson Reuters,3.7,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
343,Senior Data Scientist,Shell Pvt Ltd,3.9,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0
344,Senior Data Scientist,Capgemini,3.6,"Chennai, Gurugram, Bengaluru",Bangalore,Data Scientist,12-17 Yrs,12.0,17.0
345,Data Scientist / Sr. Data Scientist GenAI & Agentic Systems,Fractal Analytics,4.0,Bengaluru,Bangalore,Data Scientist,4-10 Yrs,4.0,10.0
346,Senior Data Scientist,Ecolab Global Services,3.4,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
347,Senior Data Scientist,Tiger Analytics,3.7,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
348,Senior Data Scientist,Swiggy,3.7,Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
349,Senior Data Scientist,Hewlett Packard Enterprise,4.0,Bengaluru,Bangalore,Data Scientist,4-10 Yrs,4.0,10.0
350,Senior Data Scientist,AtkinsRéalis,3.8,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
351,Sr. Data Scientist,Thomson Reuters,3.7,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
352,Senior Data Scientist,Fractal Analytics,4.0,Bengaluru,Bangalore,Data Scientist,5-11 Yrs,5.0,11.0
353,Risk Consulting - Protect Tech - Senior - Data Scientist,EY,3.4,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0
354,Sr. Data Scientist / Member Technical Staff II,Nielsen Sports,3.8,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
355,Senior Data Scientist,TE Connectivity,4.1,Hybrid - Bengaluru(JP Nagar),Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
356,"Senior Data Scientist, Product, Android App Safety",Google,4.4,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
357,"Senior Data Scientist Product, Google One and Photos",Google,4.4,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
358,Data Scientist (Software Delivery Analyst - Optimus AI),Mckinsey & Company,3.8,"Hybrid - Gurugram, Bengaluru",Bangalore,Data Scientist,1-5 Yrs,1.0,5.0
359,Senior Data Scientist/ Data Scientist,Fractal Analytics,4.0,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
360,Consultant/ Senior Associate- Data Scientist with Gen AI,Affine Analytics,3.3,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
361,Senior Data Scientist/AI Engineer,Procucev Enterprise Solutions,2.7,Hybrid - Bengaluru(Brookefield),Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
362,Senior Gen AI Data Scientist/ Engineer,EXL Services,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
363,Senior Data Scientist/Lead Data Scientist,Tredence,3.3,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
364,Lead Data Scientist,Capgemini,3.6,"Chennai, Gurugram, Bengaluru",Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
365,Lead Data Scientist- Reinforcement Learning,Fractal Analytics,4.0,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
366,Lead Data Scientist,AtkinsRéalis,3.8,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0
367,Senior Data Scientist,Indium Global Services,3.6,Bengaluru,Bangalore,Data Scientist,8-11 Yrs,8.0,11.0
368,Senior Data Scientist - Pharma,Themathcompany,3.1,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0
369,Sr Data Scientist Market Mix Modeling,Themathcompany,3.1,Bengaluru,Bangalore,Data Scientist,4-8 Yrs,4.0,8.0
370,Senior Data Scientist–Market Mix Modeling,Themathcompany,3.1,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
371,"Senior Data Scientist, Technology Centre, Bengaluru",National Institute for Smart Government (NISG),3.6,Bengaluru(Hebbal),Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
372,Sr. Data Scientist,Tenarai Technologies,3.5,"Pune, Delhi / NCR, Bengaluru",Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
373,Senior Data Scientist,Blue Yonder,3.6,Bengaluru,Bangalore,Data Scientist,3-9 Yrs,3.0,9.0
374,Sr Data Scientist,Thermo Fisher Scientific,3.8,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
375,"Data Scientist II, Product Analytics",Expedia,3.6,Bengaluru,Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
376,Retail - Consultant - Retail Specialized Data Scientist,Accenture,3.7,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,2-6 Yrs,2.0,6.0
377,Senior/Lead Data Scientist - Demand Forecasting,MBS Global,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
378,Senior/Lead Data Scientist,Tredence,3.3,"Hybrid - Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
379,Lead/Senior Data Scientist,Epam Systems,3.7,"Hybrid - Chennai, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0
380,Senior Lead Data Scientist,Clifyx Technology,3.3,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
381,"Data Scientist, Research, App Safety Engineering",Google,4.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
382,Lead Data Scientist | Coforge | Bangalore,Coforge,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0
383,"Data Scientist, Program Lead",Lam Research,3.8,Bengaluru,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0
384,Tech Product Lead - Data Scientist,Jones Lang LaSalle (JLL),4.1,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
385,Senior Data Scientist,Prishatech India Pvt Ltd,3.6,Bengaluru,Bangalore,Data Scientist,9-12 Yrs,9.0,12.0
386,Sr Data Scientist,Subex,3.4,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0
387,Senior Data Scientist,Eizen,2.3,"Hybrid - Hyderabad, Bengaluru(Manayata Tech Park)",Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
388,SENIOR DATA SCIENTIST - NLP,Happiest Minds Technologies,3.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
389,Senior Data Scientist AI Platform Team,Omnissa,3.6,Bengaluru,Bangalore,Data Scientist,9-14 Yrs,9.0,14.0
390,Senior Data Scientist,Grid Dynamics,3.1,"Hyderabad, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0
391,Senior Staff Data Scientist,Netradyne,3.1,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
392,"Data Scientist II, Product Analytics",Expedia,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,2-4 Yrs,2.0,4.0
393,"Data Scientist III, Hotels.com Analytics",Expedia,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
394,Data Scientist Senior Associate,CBA Cross Border Associates,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0
395,Consultant/ Senior Associate- Data Scientist with Gen AI,Affine Analytics,3.3,"Hyderabad, Gurugram, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
396,Associate Data Scientist,Capgemini,3.6,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,2-5 Yrs,2.0,5.0
397,Lead Data Scientist,Ecolab Global Services,3.4,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
398,Data Scientist - Lead,FedEx,4.0,Hybrid - Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
399,LEAD DATA SCIENTIST - NLP,Happiest Minds Technologies,3.4,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
400,Lead Data Scientist | Python Dev | Bangalore | Coforge,Coforge,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
401,Sr. Data Scientist,Ecolab Global Services,3.4,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0
402,Senior Data Scientist Cyber Threat Intelligence,APM Terminals,4.3,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0
403,Senior Data Scientist,New Relic One,2.3,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0
404,Senior Data Scientist ML & Generative AI,Neoscript,3.6,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0
405,Senior Data Scientist,EXL,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0
406,Senior Data Scientist,Koantek,3.2,"Hyderabad, Navi Mumbai, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0
407,"Data Scientist - Sr. Consultant (MLOPs, Predictive Fraud intelligence)",Visa Consolidated Support Services India,3.5,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0
